collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:35:30,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.5916666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78931,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:36:21,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.6058333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78933,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON10,132776,3.0,2.75,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:36:22,UTC,-81.30414,29.88789,0101000020E6100000F3599E07775354C0087250C24CE33D40,2021,3,27,86,15.6061111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78932,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:37:20,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.6222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78934,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:42:19,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.7052777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78935,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:43:33,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.7258333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78936,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:46:50,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.7805555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78937,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:47:36,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.7933333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78938,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:49:15,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.8208333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78939,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:50:16,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.8377777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78940,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:52:42,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.8783333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78941,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 15:53:39,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,15.8941666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78942,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:01:38,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.0272222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78943,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:04:18,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.0716666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78944,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:05:32,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.0922222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78945,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:07:23,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.1230555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78946,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:08:10,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.1361111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78947,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:09:00,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.15,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78948,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:09:58,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.1661111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78949,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:11:09,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.1858333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78950,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:12:07,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.2019444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78951,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:13:20,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.2222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78952,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:15:41,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.2613888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78953,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:16:57,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.2825,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78955,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON10,132776,3.0,2.75,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:16:59,UTC,-81.30414,29.88789,0101000020E6100000F3599E07775354C0087250C24CE33D40,2021,3,27,86,16.2830555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78954,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:18:06,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.3016666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78956,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:20:00,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.3333333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78957,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:21:20,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.3555555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78959,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON10,132776,3.0,2.75,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:21:22,UTC,-81.30414,29.88789,0101000020E6100000F3599E07775354C0087250C24CE33D40,2021,3,27,86,16.3561111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78958,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:22:36,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.3766666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78960,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:23:45,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.3958333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78961,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:24:38,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.4105555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78963,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,ATON10,132776,3.0,2.75,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:24:39,UTC,-81.30414,29.88789,0101000020E6100000F3599E07775354C0087250C24CE33D40,2021,3,27,86,16.4108333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78962,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:25:40,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.4277777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78964,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:27:01,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.4502777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78965,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:28:20,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.4722222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78966,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:35:19,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.5886111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78967,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:39:30,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.6583333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78968,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:40:36,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.6766666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78969,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:41:24,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.69,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78970,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:43:15,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.7208333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78971,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:48:33,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.8091666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78972,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-1303739-2019-08-28,Sciaenops ocellatus,red drum,2021-07-26,WHITR,WHITR,DRGRIM,134177,5.151515151515151,1.8181818181818183,A69-1602-23326,A69-1602,,,pinger,,,2021-03-27 16:49:27,UTC,-81.30274,29.88916,0101000020E61000003ACC9717605354C04FE960FD9FE33D40,2021,3,27,86,16.8241666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23326-78973,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
