collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 12:39:15,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,24,328,12.6541666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10676,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 12:39:18,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,24,328,12.655,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7939,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 12:42:24,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,24,328,12.7066666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7940,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 12:46:53,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,24,328,12.7813888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7941,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 12:47:52,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,24,328,12.7977777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7942,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 12:51:00,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,24,328,12.85,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7943,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 13:01:50,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,24,328,13.0305555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7944,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 13:06:25,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,24,328,13.1069444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7945,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-24 18:51:42,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,24,328,18.8616666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10683,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:16:40,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.277777777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10684,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:18:01,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.300277777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10685,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:19:20,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.322222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10686,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:22:30,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.375,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10687,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:24:26,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.407222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10688,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:31:35,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.526388888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10689,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:33:18,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.555,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10690,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:34:23,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.573055555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10691,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:35:09,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.585833333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10692,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:35:57,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.599166666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10693,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:39:07,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.651944444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10695,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:39:12,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,0.653333333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7946,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 00:45:53,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,0.764722222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10696,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 01:03:07,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,1.05194444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7947,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 01:05:12,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,1.08666666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10698,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 01:12:21,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,1.20583333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10699,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 01:26:06,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,1.435,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10700,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,CCOVE,134181,4.9,3.7,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 01:27:08,UTC,-81.30473,29.91791,0101000020E61000000C0742B2805354C0DEAB5626FCEA3D40,2019,11,25,329,1.45222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-10701,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 05:45:46,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,5.76277777777778,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7948,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 05:48:44,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,5.81222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7949,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 05:49:59,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,5.83305555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7950,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 05:51:05,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,5.85138888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7951,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 05:52:45,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,5.87916666666667,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7952,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 05:59:44,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,5.99555555555556,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7953,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:05:10,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.08611111111111,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7954,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:17:02,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.28388888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7955,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:18:12,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.30333333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7956,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:19:08,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.31888888888889,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7957,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:20:15,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.3375,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7958,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:22:06,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.36833333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7959,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:24:25,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.40694444444444,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7960,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:25:12,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.42,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7961,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:53:09,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.88583333333333,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7962,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
WHITT,WHITT-A69-1602-23333-2019-11-08,Sciaenops ocellatus,red drum,2020-07-31,WHITR,WHITR,JBDOCK,134178,4.3,3.0,A69-1602-23333,A69-1602,,,pinger,,,2019-11-25 06:55:20,UTC,-81.30065,29.92045,0101000020E6100000B7627FD93D5354C06B9A779CA2EB3D40,2019,11,25,329,6.92222222222222,St. Augustine,,"Liao, J.C., Morgan, C.R. 2019. Investigating red drum (Sciaenops ocellatus) movement and migration patterns in First Coast waters via acoustic telemetry.",WHITR-A69-1602-23333-7963,Clark Morgan (cmorgan@whitney.ufl.edu),James Liao (jliao@whitney.ufl.edu)
